,date,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,rainfall
1192,97,1002.9,17.1,11.0,7.4,0.9,56.3,81.0,0.7,50,8.2,1.0
1193,98,999.6,14.4,10.1,7.6,5.3,72.9,78.0,2.2,230,7.5,1.0
1194,99,1010.3,11.6,8.2,5.8,2.7,69.3,69.0,0.6,70,5.2,1.0
1195,100,1013.7,18.1,11.3,4.8,0.8,52.8,39.0,7.7,50,5.3,0.0
1196,101,1003.0,12.7,9.7,8.2,7.2,85.4,100.0,0.0,50,5.0,1.0
1197,102,999.2,13.4,10.2,8.3,8.4,87.0,89.0,0.6,230,7.0,0.0
1198,103,1002.7,17.8,11.7,6.8,2.3,56.4,40.0,7.0,270,5.7,0.0
1199,104,1004.4,19.3,13.7,8.6,-2.4,36.1,23.0,7.8,270,6.1,0.0
1200,105,1008.2,19.9,14.4,7.9,0.3,38.5,8.0,6.7,50,5.9,0.0
1201,106,1010.2,23.5,16.6,10.6,1.2,37.3,15.0,8.0,50,7.3,0.0
1202,107,1008.2,23.4,19.1,12.9,9.1,52.1,66.0,2.4,50,7.3,0.0
1203,108,1000.1,21.4,16.9,10.1,13.2,79.0,93.0,0.7,230,9.0,1.0
1204,109,999.8,12.1,10.3,8.3,8.6,88.0,100.0,0.0,70,4.4,1.0
1205,110,1002.9,10.6,9.5,8.8,8.3,91.1,91.0,0.0,70,5.1,1.0
1206,111,1012.3,19.5,13.2,6.6,2.3,49.6,21.0,9.7,70,3.6,0.0
1207,112,1011.5,15.3,12.2,10.7,5.7,65.0,88.0,0.0,90,4.7,1.0
1208,113,1004.1,14.8,11.6,9.0,8.6,81.1,91.0,0.1,270,3.9,1.0
1209,114,1002.7,19.6,14.8,9.1,8.9,68.3,78.0,3.6,270,3.7,0.0
1210,115,998.1,14.8,12.3,10.2,10.4,87.1,78.0,0.0,50,5.2,1.0
1211,116,1004.0,19.8,14.4,8.6,8.2,67.4,15.0,7.2,270,5.9,0.0
1212,117,1007.6,19.6,15.4,11.7,8.3,63.8,59.0,2.5,230,7.8,0.0
1213,118,1009.1,24.6,17.7,11.1,7.7,56.1,23.0,8.6,50,5.6,0.0
1214,119,999.1,15.6,13.2,11.4,11.3,87.4,88.0,0.0,70,4.9,1.0
1215,120,1002.9,18.8,13.9,9.8,2.7,51.1,0.0,9.3,270,6.0,0.0
1216,121,1006.4,21.9,15.9,8.5,5.9,53.1,0.0,9.0,230,6.1,0.0
1217,122,1004.8,23.0,17.6,12.0,1.6,39.4,0.0,9.6,270,6.5,0.0
1218,123,1004.4,24.3,18.1,11.0,4.6,41.5,44.0,8.4,50,4.1,0.0
1219,124,1003.6,27.7,20.9,14.3,8.4,46.1,44.0,6.0,290,3.5,0.0
1220,125,1002.1,28.9,22.4,15.3,9.9,47.0,0.0,9.3,50,3.2,0.0
1221,126,998.3,22.3,18.4,16.2,12.8,72.0,89.0,0.2,50,3.3,1.0
1222,127,991.6,18.4,14.7,9.3,13.4,90.9,100.0,0.0,70,6.0,1.0
1223,128,1003.9,19.4,14.3,9.4,2.6,47.9,24.0,8.8,70,5.1,0.0
1224,129,1009.1,19.5,14.7,9.3,6.0,57.0,3.0,8.3,50,5.3,0.0
1225,130,1008.3,22.5,15.9,10.5,5.7,51.9,35.0,7.3,290,4.2,0.0
1226,131,1008.0,23.2,17.2,11.5,7.1,52.0,0.0,7.4,270,4.4,0.0
1227,132,1010.0,24.4,18.6,12.4,7.6,49.9,6.0,6.6,290,3.6,0.0
1228,133,1006.3,28.1,21.2,14.1,9.3,47.9,15.0,6.9,50,4.2,0.0
1229,134,1000.7,29.1,22.3,15.8,10.3,48.4,43.0,7.7,70,3.7,0.0
1230,135,1000.5,26.6,21.1,15.9,8.8,45.5,20.0,9.3,70,4.3,0.0
1231,136,1001.7,26.2,20.3,15.4,8.0,45.3,51.0,6.5,70,5.1,0.0
1232,137,999.7,25.1,19.6,15.6,12.1,63.3,39.0,7.7,270,5.4,0.0
1233,138,998.9,23.5,17.7,14.0,10.9,65.4,75.0,3.7,270,4.2,0.0
1234,139,1000.3,24.5,18.4,13.3,11.0,62.8,65.0,3.7,270,4.4,0.0
1235,140,1002.3,22.9,18.5,15.3,11.3,62.6,79.0,0.0,250,4.1,0.0
1236,141,1004.4,26.0,19.3,13.2,12.0,63.8,56.0,6.0,270,4.4,0.0
1237,142,1003.5,27.6,20.7,15.2,12.5,60.4,50.0,2.6,290,4.6,0.0
1238,143,1004.4,26.4,20.9,14.8,10.3,52.3,43.0,3.9,270,5.1,0.0
1239,144,1003.0,25.6,20.5,16.5,12.6,60.9,93.0,0.4,50,7.8,1.0
1240,145,1001.1,19.8,17.3,15.3,13.3,77.1,94.0,0.0,70,4.8,1.0
1241,146,1000.6,27.7,21.7,16.0,13.1,58.5,38.0,6.2,70,4.2,0.0
1242,147,1001.9,29.5,23.9,17.4,14.6,56.9,23.0,7.1,50,2.6,0.0
1243,148,1001.7,30.4,25.2,19.2,12.1,46.0,30.0,8.4,110,3.8,0.0
1244,149,1000.5,24.4,23.0,21.8,15.4,61.8,98.0,0.0,110,3.4,0.0
1245,150,998.1,25.2,21.7,19.1,17.6,77.6,81.0,0.6,50,2.6,1.0
1246,151,994.3,30.3,24.1,18.3,13.7,53.8,20.0,9.1,50,3.2,0.0
1247,152,995.1,28.5,23.5,18.5,12.4,51.4,1.0,9.7,270,4.4,0.0
1248,153,998.4,28.4,22.6,16.4,6.5,38.1,0.0,9.6,290,4.2,0.0
1249,154,1001.9,27.5,22.0,16.7,6.3,37.0,50.0,5.6,50,4.4,0.0
1250,155,998.8,28.2,21.6,17.0,6.6,38.3,43.0,7.7,270,5.2,0.0
1251,156,998.6,29.7,22.4,16.1,11.2,49.8,14.0,8.1,270,4.9,0.0
1252,157,997.8,23.1,18.5,15.9,13.1,71.1,70.0,0.0,50,4.3,1.0
1253,158,999.5,27.2,20.9,14.4,12.3,60.4,36.0,6.3,50,4.3,0.0
1254,159,1003.0,30.9,24.1,17.8,14.5,57.3,49.0,8.0,270,3.8,0.0
1255,160,1001.2,31.1,25.9,21.4,12.3,43.6,44.0,7.8,70,4.4,0.0
1256,161,999.0,25.1,23.0,21.1,14.0,56.5,85.0,0.0,50,3.9,0.0
1257,162,996.5,23.8,20.9,19.3,17.3,79.8,100.0,0.0,70,2.8,1.0
1258,163,990.6,21.2,19.3,18.3,18.0,91.3,94.0,0.0,70,3.8,1.0
1259,164,994.9,22.4,20.3,17.9,15.4,73.1,99.0,0.4,230,5.0,0.0
1260,165,995.7,22.7,20.2,18.6,15.8,75.1,88.0,0.3,200,5.1,1.0
1261,166,998.1,19.3,18.0,17.4,16.5,90.0,90.0,0.0,70,2.6,1.0
1262,167,1000.3,25.5,20.3,16.7,16.9,80.3,73.0,1.1,50,4.1,1.0
1263,168,1001.1,27.1,22.3,18.1,16.0,68.4,40.0,6.8,270,4.4,0.0
1264,169,998.2,27.3,22.4,17.9,15.8,66.4,73.0,5.4,270,4.1,0.0
1265,170,991.6,26.8,23.3,19.4,16.8,66.8,98.0,0.0,50,3.0,0.0
1266,171,997.6,25.5,21.9,18.9,16.6,71.5,83.0,2.3,250,5.0,0.0
1267,172,1000.7,27.9,23.5,19.4,17.9,71.0,55.0,4.1,270,4.1,0.0
1268,173,998.9,30.4,24.5,19.9,18.3,68.5,53.0,6.1,270,6.6,0.0
1269,174,987.5,23.9,21.4,18.9,18.9,85.0,98.0,0.0,70,6.9,1.0
1270,175,984.8,18.9,16.7,15.8,15.4,90.8,100.0,0.0,230,6.6,1.0
1271,176,989.1,23.6,19.2,15.8,16.4,83.1,75.0,0.9,250,2.9,1.0
1272,177,995.2,27.5,22.4,18.1,17.5,74.4,75.0,2.1,290,4.2,0.0
1273,178,988.7,22.5,20.0,18.2,18.2,89.0,99.0,0.0,70,4.9,1.0
1274,179,992.6,28.1,22.8,18.1,16.4,67.8,41.0,7.3,70,4.7,1.0
1275,180,996.3,20.7,19.7,18.5,18.1,89.6,99.0,0.0,250,6.0,1.0
1276,181,996.6,28.3,22.8,19.0,18.1,75.1,94.0,2.2,290,4.4,0.0
1277,182,997.8,27.8,23.0,20.2,18.4,74.9,60.0,0.9,290,3.4,1.0
1278,183,999.9,30.7,24.7,19.6,18.6,70.1,61.0,4.8,50,4.4,1.0
1279,184,993.1,24.3,21.4,18.7,15.9,70.5,81.0,0.4,70,5.2,1.0
1280,185,995.7,24.9,22.3,18.8,16.4,68.9,75.0,1.5,50,4.5,0.0
1281,186,994.7,30.5,25.1,19.8,18.2,66.6,38.0,9.9,290,4.9,0.0
1282,187,995.7,27.3,24.6,21.6,19.5,73.0,85.0,0.0,50,2.9,0.0
1283,188,997.5,28.9,25.2,21.5,18.2,65.3,58.0,6.9,50,4.6,0.0
1284,189,998.4,28.7,25.7,22.4,18.9,65.9,81.0,3.5,180,4.2,0.0
1285,190,995.2,25.2,21.8,20.8,21.2,95.9,100.0,0.0,70,3.8,1.0
1286,191,995.1,26.4,23.2,21.2,19.5,79.1,89.0,1.6,250,5.3,1.0
1287,192,996.2,30.8,25.2,19.1,18.4,66.6,58.0,6.0,70,3.3,0.0
1288,193,998.0,25.4,23.3,21.4,19.0,76.4,93.0,0.0,50,3.1,1.0
1289,194,994.3,29.9,24.5,20.4,15.6,59.8,68.0,7.2,50,4.3,1.0
1290,195,996.7,27.8,23.7,19.9,15.4,59.5,78.0,3.0,50,4.0,0.0
1291,196,997.4,29.6,24.7,20.8,18.6,70.1,63.0,5.4,50,4.6,1.0
1292,197,999.6,29.0,24.8,21.4,19.1,70.9,53.0,3.1,290,5.9,0.0
1293,198,997.9,27.8,24.3,21.8,18.3,69.3,78.0,0.6,50,3.5,1.0
1294,199,989.2,22.4,19.8,18.3,18.4,90.5,99.0,0.0,70,4.0,1.0
1295,200,993.6,21.6,20.4,19.0,18.1,86.1,85.0,0.0,230,6.7,1.0
1296,201,997.5,28.9,24.0,18.7,20.1,79.0,63.0,4.6,20,6.4,1.0
1297,202,999.9,29.3,25.7,23.2,22.1,80.8,96.0,0.5,50,2.9,1.0
1298,203,998.0,25.0,22.9,21.9,21.8,93.1,100.0,0.0,230,7.0,1.0
1299,204,998.5,25.8,22.3,20.4,20.0,86.4,95.0,0.2,250,4.6,1.0
1300,205,1000.7,29.2,24.6,20.5,19.7,75.0,91.0,1.3,50,3.3,1.0
1301,206,1000.5,30.4,26.0,22.0,20.1,71.1,61.0,7.7,70,3.6,1.0
1302,207,1001.8,29.1,25.6,22.8,18.6,65.0,85.0,1.8,50,3.4,0.0
1303,208,1001.6,24.7,21.0,19.3,19.5,90.3,100.0,0.0,50,2.8,1.0
1304,209,996.8,24.6,22.2,21.2,19.7,85.3,100.0,0.1,70,2.4,1.0
1305,210,992.5,29.3,24.7,21.2,20.9,80.3,66.0,1.6,50,2.1,1.0
1306,211,995.3,31.4,26.2,20.4,19.3,66.8,46.0,8.9,50,3.8,0.0
1307,212,996.5,30.5,26.4,23.5,20.5,70.8,60.0,5.1,270,4.9,0.0
1308,213,995.6,28.9,25.8,23.6,21.5,77.3,90.0,0.6,290,3.6,0.0
1309,214,995.9,29.0,25.0,21.8,21.7,82.1,99.0,0.3,250,3.3,1.0
1310,215,997.4,26.7,25.2,24.4,23.5,90.4,94.0,0.0,230,2.8,1.0
1311,216,999.6,29.5,26.6,23.9,23.1,81.5,79.0,0.1,20,2.7,0.0
1312,217,1000.1,32.2,26.0,22.9,21.8,78.3,66.0,4.1,50,3.5,1.0
1313,218,996.5,27.5,23.4,20.6,20.3,82.3,91.0,0.2,50,6.4,1.0
1314,219,993.8,25.2,22.7,20.7,19.3,81.4,84.0,0.9,200,4.0,1.0
1315,220,988.1,30.2,25.1,19.7,19.2,71.3,31.0,8.2,320,3.4,0.0
1316,221,988.0,31.6,26.7,22.3,18.8,63.0,24.0,10.0,270,3.8,0.0
1317,222,993.3,27.2,24.1,22.2,20.3,79.3,91.0,0.3,230,3.5,1.0
1318,223,996.0,28.3,23.8,20.9,19.6,78.1,60.0,4.0,270,3.1,1.0
1319,224,1000.7,30.0,24.8,20.4,16.9,64.4,38.0,10.0,290,3.2,0.0
1320,225,1002.0,30.0,24.7,20.6,16.0,60.8,54.0,3.8,50,2.0,0.0
1321,226,1002.6,29.7,24.9,19.8,14.0,52.0,9.0,10.1,50,2.4,0.0
1322,227,1004.3,30.2,24.7,19.9,13.8,51.0,40.0,10.1,70,3.0,0.0
1323,228,1005.4,26.5,23.5,21.4,16.0,61.9,91.0,0.1,70,2.5,0.0
1324,229,1005.7,25.1,23.0,21.1,16.9,68.3,98.0,0.0,50,1.6,1.0
1325,230,1004.1,23.0,21.4,19.9,18.5,82.9,91.0,0.0,50,1.9,1.0
1326,231,1001.2,22.8,21.8,21.1,19.4,85.8,96.0,0.0,50,2.7,1.0
1327,232,1002.7,27.7,24.6,21.9,22.6,88.4,85.0,0.1,270,4.3,1.0
1328,233,1005.9,29.6,26.5,23.9,23.6,84.1,81.0,1.0,270,3.0,1.0
1329,234,1004.0,30.0,27.0,25.2,22.7,77.8,80.0,3.5,230,5.2,1.0
1330,235,1000.1,25.6,24.6,24.0,22.9,89.6,100.0,0.0,230,5.7,1.0
1331,236,997.3,24.8,22.7,20.9,21.6,93.0,100.0,0.0,50,4.5,1.0
1332,237,996.5,30.2,25.0,21.2,20.8,77.8,61.0,6.9,250,3.0,1.0
1333,238,999.4,26.9,24.2,21.9,20.4,79.3,93.0,0.1,270,2.2,0.0
1334,239,994.0,23.3,21.5,20.2,19.8,89.8,100.0,0.0,70,4.0,1.0
1335,240,995.2,29.1,24.0,19.9,19.3,75.9,75.0,5.0,270,3.0,1.0
1336,241,1000.8,25.1,22.4,20.8,18.7,79.4,85.0,0.0,290,2.5,0.0
1337,242,1000.0,24.0,20.2,16.6,17.7,85.3,100.0,0.0,50,2.7,1.0
1338,243,1000.8,26.0,21.2,16.6,15.8,72.1,78.0,3.6,290,2.1,1.0
1339,244,1004.5,25.4,22.0,19.2,18.1,78.0,94.0,0.3,50,1.3,0.0
1340,245,1006.4,21.9,18.8,15.6,17.0,88.1,99.0,0.0,50,3.4,1.0
1341,246,1008.6,24.0,20.8,18.7,18.1,84.6,88.0,0.1,320,1.8,1.0
1342,247,1006.1,26.1,22.0,17.7,17.3,75.5,80.0,1.2,50,2.6,0.0
1343,248,999.7,24.7,22.9,21.2,20.4,85.4,93.0,0.0,230,6.2,1.0
1344,249,1002.0,25.7,22.3,18.5,17.9,76.0,75.0,0.5,270,2.6,0.0
1345,250,1000.2,22.6,21.1,20.3,19.8,91.5,100.0,0.0,50,4.2,1.0
1346,251,1001.1,28.7,23.2,19.8,18.4,75.8,75.0,6.6,270,3.4,1.0
1347,252,1000.7,22.6,18.8,17.3,17.0,88.8,99.0,0.0,50,3.9,1.0
1348,253,1001.1,25.0,20.9,17.4,16.6,76.6,70.0,2.9,290,3.1,0.0
1349,254,1002.4,24.6,21.7,18.8,17.4,76.8,95.0,0.1,50,1.9,0.0
1350,255,995.1,22.4,21.3,20.1,19.1,86.4,100.0,0.0,50,4.0,1.0
1351,256,996.5,25.0,22.0,19.7,18.5,80.1,93.0,1.1,230,5.3,1.0
1352,257,1004.3,25.8,22.1,18.8,17.9,77.4,59.0,4.0,250,2.8,0.0
1353,258,1006.1,27.7,23.2,20.3,17.5,71.4,55.0,3.8,290,1.8,0.0
1354,259,1005.3,27.2,22.5,18.4,17.6,74.5,21.0,4.6,290,2.5,0.0
1355,260,1004.4,27.2,23.2,19.6,18.9,76.9,53.0,1.1,50,2.6,0.0
1356,261,998.2,22.7,20.4,18.4,19.0,91.0,99.0,0.0,50,3.8,1.0
1357,262,1001.8,24.9,21.1,18.3,14.8,67.1,81.0,2.3,50,2.3,1.0
1358,263,1002.6,25.3,20.6,17.9,10.8,53.0,63.0,5.1,70,2.1,0.0
1359,264,1004.9,24.3,19.4,14.3,10.7,57.1,29.0,6.0,50,1.7,0.0
1360,265,1007.6,24.7,18.9,13.8,8.5,53.3,14.0,8.5,50,1.9,0.0
1361,266,1010.6,24.1,18.7,13.9,8.1,52.1,14.0,9.0,50,1.8,0.0
1362,267,1010.5,23.0,18.8,14.3,10.0,56.8,41.0,5.0,50,1.9,0.0
1363,268,1008.5,25.6,20.2,15.3,12.9,63.5,9.0,8.2,290,2.6,0.0
1364,269,1006.5,25.9,20.3,16.2,13.5,65.4,13.0,8.1,290,2.7,0.0
1365,270,1004.0,25.9,20.4,15.1,11.8,58.4,59.0,4.5,50,2.4,0.0
1366,271,1003.5,25.1,20.4,17.9,13.4,64.4,59.0,2.3,290,2.4,0.0
1367,272,1005.1,25.5,19.9,14.5,11.3,59.8,18.0,8.5,50,1.9,0.0
1368,273,1005.5,23.8,19.2,14.0,12.4,65.0,44.0,6.6,50,3.6,0.0
1369,274,1003.2,19.4,16.0,13.8,14.2,88.3,90.0,0.0,270,5.2,1.0
1370,275,1008.0,19.5,15.1,12.5,7.2,60.6,49.0,4.3,290,4.7,0.0
1371,276,1012.1,20.0,15.3,10.5,5.1,52.0,45.0,8.4,290,4.3,0.0
1372,277,1013.6,20.6,15.3,11.0,2.6,44.6,30.0,9.3,320,5.3,0.0
1373,278,1012.9,19.3,15.1,10.6,7.2,60.3,63.0,1.5,50,2.9,0.0
1374,279,1011.8,21.2,16.0,11.3,10.9,72.9,23.0,8.2,50,4.3,0.0
1375,280,1011.2,22.5,16.6,11.6,9.3,65.4,3.0,9.2,50,2.6,0.0
1376,281,1010.1,24.3,18.0,13.1,9.6,59.4,10.0,9.4,70,2.7,0.0
1377,282,1010.6,24.7,18.9,14.5,11.4,62.6,31.0,8.5,70,2.6,0.0
1378,283,1010.3,26.0,19.6,14.8,12.2,64.1,51.0,7.6,50,2.3,0.0
1379,284,1006.4,25.3,20.0,14.8,11.4,59.8,58.0,5.3,70,3.2,0.0
1380,285,1002.4,22.7,19.2,17.0,14.5,74.0,86.0,1.8,70,3.9,1.0
1381,286,1006.5,17.7,15.4,13.6,12.2,80.4,83.0,0.7,70,4.2,1.0
1382,287,1004.7,16.7,13.3,10.0,6.5,63.9,45.0,3.1,290,6.3,0.0
1383,288,1006.4,16.2,12.1,7.3,2.4,51.6,11.0,7.5,290,5.1,0.0
1384,289,1008.2,18.5,13.7,9.1,5.1,58.5,10.0,9.0,290,4.6,0.0
1385,290,1008.0,19.1,13.5,9.0,8.2,71.1,23.0,7.0,50,5.8,0.0
1386,291,1009.1,19.3,14.0,10.3,3.2,54.4,18.0,7.2,50,4.3,0.0
1387,292,1011.5,18.2,12.1,6.4,1.0,48.9,0.0,8.9,290,3.5,0.0
1388,293,1007.7,17.5,12.4,8.3,5.0,61.4,53.0,2.4,50,2.5,0.0
1389,294,1004.0,15.1,11.6,9.0,9.6,86.9,50.0,0.7,50,2.6,1.0
1390,295,1003.5,15.8,11.7,8.0,5.2,66.1,26.0,6.8,290,7.7,1.0
1391,296,1008.3,12.6,8.4,4.3,-5.0,39.8,0.0,9.1,290,6.1,0.0
1392,297,1005.8,16.0,10.7,4.0,3.9,62.5,31.0,7.1,250,4.9,0.0
1393,298,1004.8,16.2,12.2,8.8,2.2,54.9,25.0,8.6,290,5.9,1.0
1394,299,1007.8,16.8,10.7,4.8,1.9,55.6,1.0,8.8,50,4.1,0.0
1395,300,1006.0,20.8,14.3,7.8,5.4,56.0,10.0,8.2,70,5.5,0.0
1396,301,1006.8,15.8,8.0,5.4,-1.9,52.6,41.0,6.2,290,8.6,1.0
1397,302,1012.0,12.8,7.5,2.7,-2.0,51.3,0.0,8.5,270,4.7,0.0
1398,303,1010.6,17.0,10.9,4.8,1.6,54.0,43.0,7.5,50,2.9,0.0
1399,304,1008.1,20.5,13.9,9.1,5.4,57.6,40.0,4.9,50,3.2,0.0
1400,305,1007.4,20.7,14.3,9.3,8.5,69.6,9.0,8.0,50,4.4,0.0
1401,306,1007.3,21.3,16.6,12.6,12.9,77.9,74.0,3.2,50,4.9,0.0
1402,307,1008.9,17.0,12.0,6.4,1.6,52.9,31.0,6.4,290,5.9,0.0
1403,308,1012.7,17.2,10.2,3.4,-4.5,38.4,19.0,8.0,50,2.8,0.0
1404,309,1008.6,19.8,13.8,8.1,3.5,50.3,29.0,6.9,50,2.9,0.0
1405,310,1008.5,19.7,14.4,9.6,8.1,65.8,20.0,7.1,20,3.1,0.0
1406,311,1007.2,14.1,12.3,11.3,10.3,86.4,85.0,0.0,50,3.2,1.0
1407,312,1007.9,11.3,9.4,8.5,9.0,95.9,100.0,0.0,290,3.5,1.0
1408,313,1012.6,14.1,11.0,8.6,7.7,78.9,78.0,0.7,50,2.2,0.0
1409,314,1011.5,13.5,11.9,10.5,7.7,74.3,90.0,0.0,70,3.3,1.0
1410,315,1010.4,11.6,9.8,7.9,7.4,83.8,79.0,0.6,70,5.0,1.0
1411,316,1012.7,9.8,8.7,7.4,6.4,83.8,89.0,0.0,70,3.6,1.0
1412,317,1016.5,13.0,8.3,4.5,3.2,70.6,6.0,8.0,290,3.6,0.0
1413,318,1015.9,12.8,8.8,4.3,3.9,71.4,54.0,3.9,70,2.6,0.0
1414,319,1007.8,15.6,10.7,7.4,5.6,70.5,68.0,0.3,50,5.4,1.0
1415,320,1015.3,8.3,5.0,2.0,-7.7,40.3,0.0,8.2,320,5.4,0.0
1416,321,1018.3,12.5,5.6,-0.6,-5.9,45.3,4.0,8.1,50,2.9,0.0
1417,322,1014.0,15.6,8.7,2.9,0.6,57.4,51.0,4.8,50,2.6,0.0
1418,323,1009.4,17.2,13.1,7.8,2.4,50.1,74.0,4.7,70,3.9,0.0
1419,324,1002.1,14.6,12.1,8.6,8.9,80.5,93.0,0.0,70,4.5,1.0
1420,325,1007.9,9.1,4.6,-1.1,-2.8,58.8,39.0,5.4,290,8.0,0.0
1421,326,1020.5,3.4,-0.1,-3.2,-13.3,37.6,0.0,8.4,290,5.6,0.0
1422,327,1023.8,8.1,2.8,-2.7,-9.3,41.6,26.0,8.1,70,3.0,0.0
1423,328,1019.1,8.3,6.4,3.7,-5.7,41.1,84.0,0.0,70,3.8,0.0
1424,329,1019.1,11.8,8.1,5.0,4.2,76.3,45.0,6.5,70,4.6,1.0
1425,330,1019.1,12.1,9.5,7.0,5.0,73.0,88.0,0.0,70,3.7,1.0
1426,331,1017.5,13.0,9.7,7.3,4.5,69.8,89.0,0.2,70,4.7,1.0
1427,332,1011.9,15.3,11.6,8.6,7.5,75.3,86.0,0.9,70,3.9,1.0
1428,333,1007.7,11.1,8.7,7.5,6.9,87.1,98.0,0.0,290,3.8,1.0
1429,334,1010.7,11.8,7.7,4.5,4.1,77.0,19.0,5.6,290,3.5,0.0
1430,335,1012.2,12.0,7.2,4.0,3.5,76.6,19.0,7.6,50,4.8,0.0
1431,336,1013.3,8.6,5.8,3.2,-0.3,64.1,43.0,5.7,320,3.8,0.0
1432,337,1014.6,6.9,3.0,-0.8,-6.1,52.1,11.0,4.7,290,5.7,0.0
1433,338,1018.6,6.5,2.2,-2.5,-12.4,34.9,34.0,7.7,50,3.2,0.0
1434,339,1014.1,9.1,6.0,2.2,-4.1,51.5,85.0,1.5,70,3.1,1.0
1435,340,1010.0,8.8,3.4,-4.4,-1.9,69.1,63.0,3.1,290,7.6,1.0
1436,341,1020.7,-1.8,-4.8,-7.9,-15.8,45.8,10.0,8.6,290,4.9,0.0
1437,342,1019.7,3.2,-0.8,-4.0,-6.3,68.6,44.0,4.6,290,4.9,1.0
1438,343,1024.0,-0.3,-2.7,-4.9,-12.5,48.8,36.0,0.9,320,3.4,0.0
1439,344,1020.7,4.0,-0.4,-5.4,-9.9,50.6,46.0,6.3,50,3.7,0.0
1440,345,1012.9,5.9,2.4,0.0,-5.9,54.3,38.0,7.4,290,4.2,0.0
1441,346,1011.6,2.2,0.0,-1.3,-6.0,63.9,13.0,5.9,290,4.2,0.0
1442,347,1014.2,4.5,0.4,-3.5,-6.4,61.9,1.0,7.9,290,3.5,0.0
1443,348,1012.9,5.9,1.7,-2.5,-4.9,62.9,13.0,8.5,50,4.0,0.0
1444,349,1012.0,2.7,-0.2,-2.5,-9.4,51.1,0.0,8.5,290,5.6,0.0
1445,350,1010.7,4.5,1.2,-4.1,-6.1,59.6,46.0,6.7,50,3.7,1.0
1446,351,1008.7,3.7,-0.7,-4.4,-7.9,60.8,29.0,7.8,290,6.6,1.0
1447,352,1012.2,-1.2,-3.4,-5.1,-11.0,57.8,45.0,0.2,290,4.5,0.0
1448,353,1013.1,-2.2,-5.4,-7.0,-16.4,44.8,8.0,8.2,290,7.5,0.0
1449,354,1018.3,-0.8,-4.8,-8.1,-18.1,37.9,0.0,8.6,290,5.1,0.0
1450,355,1018.6,3.0,-1.2,-7.1,-8.6,59.3,31.0,6.2,230,4.3,0.0
1451,356,1011.7,9.1,3.3,-1.2,-1.0,74.5,0.0,7.3,50,5.2,0.0
1452,357,1007.0,9.0,4.5,-0.2,1.9,82.0,23.0,5.0,50,5.8,0.0
1453,358,1007.5,5.6,2.5,0.8,1.6,92.1,68.0,0.0,290,3.1,0.0
1454,359,1006.6,3.7,0.9,-3.2,-6.3,62.9,39.0,6.2,290,6.0,0.0
1455,360,1010.1,-0.8,-3.8,-5.5,-14.8,44.9,0.0,8.3,290,6.1,0.0
1456,361,1018.3,1.1,-3.0,-6.5,-13.9,45.9,4.0,8.5,290,4.1,0.0
1457,362,1018.1,6.3,2.3,-2.7,-4.7,60.0,61.0,5.3,50,5.0,0.0
1458,363,1013.5,7.5,4.2,-0.8,-1.5,66.8,34.0,6.0,290,5.0,1.0
1459,364,1014.0,3.0,0.3,-1.8,-9.7,47.3,63.0,4.3,290,3.8,0.0
1460,365,1009.1,5.8,2.7,-0.3,-2.5,68.0,39.0,2.6,270,4.3,0.0
1461,1,1008.8,5.9,3.7,1.2,-0.5,73.1,64.0,0.7,270,5.1,0.0
1462,2,1007.5,5.5,3.1,1.6,-3.2,65.9,33.0,7.9,270,5.1,1.0
1463,3,1013.0,7.1,3.9,1.6,-5.0,54.0,8.0,8.1,290,4.9,0.0
1464,4,1018.1,6.8,1.8,-1.7,-12.4,37.5,1.0,8.6,50,3.5,0.0
1465,5,1017.9,8.1,2.9,-2.2,-6.3,52.3,19.0,7.8,50,3.0,0.0
1466,6,1015.5,6.8,4.5,1.8,-0.1,71.1,73.0,0.4,50,3.2,0.0
1467,7,1017.0,5.1,1.7,-1.5,-4.5,65.4,36.0,5.6,290,5.7,0.0
1468,8,1021.4,5.6,0.3,-4.0,-12.0,40.9,28.0,8.2,50,2.5,0.0
1469,9,1017.3,5.0,1.8,-0.8,-6.1,56.0,21.0,6.5,50,4.7,0.0
1470,10,1017.7,3.2,-0.3,-3.5,-12.6,43.1,33.0,7.6,290,5.3,0.0
1471,11,1016.6,4.5,-0.6,-5.6,-12.6,40.9,48.0,3.0,50,3.4,0.0
1472,12,1008.3,1.8,-0.7,-4.5,-5.6,71.0,90.0,0.0,290,7.8,1.0
1473,13,1011.0,-3.9,-6.7,-8.8,-14.7,58.0,28.0,8.2,290,6.7,0.0
1474,14,1016.9,-1.3,-5.1,-9.6,-15.5,47.6,24.0,5.1,50,4.1,0.0
1475,15,1017.5,3.2,-1.3,-5.0,-7.0,65.8,41.0,4.5,50,3.8,0.0
1476,16,1015.3,5.5,1.4,-3.5,-4.6,66.0,61.0,2.1,50,2.9,0.0
1477,17,1012.9,3.2,1.2,0.6,0.0,90.4,94.0,0.0,50,3.3,1.0
1478,18,1008.9,1.5,0.3,-1.6,-1.2,88.4,94.0,0.0,270,4.7,1.0
1479,19,1009.9,1.7,-1.0,-3.2,-8.4,59.9,31.0,8.4,290,4.3,0.0
1480,20,1010.6,0.0,-4.4,-9.5,-14.7,50.3,33.0,8.1,290,6.0,1.0
